21.1497,21.1497,0
17.0829,17.0809,0.002048
16.574,16.0497,0.524288
16.2896,16.183,0.106592
16.2517,15.6813,0.570472
17.2214,17.0202,0.201192
16.8271,15.9324,0.894664
21.42,18.2461,3.17381
44.3735,16.677,27.6965
