16.5644,16.5644,0
19.6706,19.6686,0.002048
18.4956,17.9713,0.524288
16.9095,16.7899,0.1196
17.65,17.0429,0.607152
16.7658,16.6405,0.125296
17.2617,16.6458,0.615952
-
