1.51234
1.65067
1.41081
1.29182
1.09668
1.46979
1.33401
1.1361
1.54255
1.39475
1.20247
1.61755
1.48091
1.27509
1.67005
1.56291
1.34521
1.71156
1.64671
1.43547
1.73251
1.71757
1.53389
1.7761
1.61796
1.81971
1.71996
