1.41448
1.59143
1.44783
1.42195
1.22334
1.48017
1.45622
1.27012
1.47722
1.47008
1.32905
1.518
1.52311
1.38673
1.55075
1.55285
1.49466
1.62021
1.5807
1.59819
1.69731
1.67424
1.73075
1.78379
1.91357
1.8737
2.15127
