10221249,1541252,22937,363,280893064,55737322,29498280,929.073,929.073
9623796,1413402,85348,2606,291612538,36135149,29050653,915.445,915.447
8992625,1313339,131543,7362,300207357,31887113,27057243,898.768,899.292
9685335,1267152,113479,7591,301762934,36006247,28956624,923.822,923.94
9020003,1273669,133331,9939,302147308,30789062,27347470,900.382,900.972
10617862,1318371,71722,1200,294063754,36848916,32181326,951.139,951.366
9586320,1252819,114053,9969,302531223,31952402,29066615,920.385,921.585
11608237,1248871,53267,1336,300051372,43665814,34373585,990.875,1000.78
10636736,1246821,87536,4009,300793634,33326793,32342655,956.648,1047.67
