95.3641,95.3641,0
77.2849,77.2829,0.002048
73.6577,73.1334,0.524288
77.2324,77.1136,0.118816
72.0114,71.4152,0.596216
78.2729,78.0467,0.226224
74.5444,73.3185,1.22591
88.7491,85.614,3.13518
102.15,76.4045,25.7453
-
