28.1497,28.1497,0
24.0829,24.0809,0.002048
23.574,23.0497,0.524288
23.2896,23.183,0.106592
23.2518,22.6813,0.570472
24.2214,24.0202,0.201192
23.8271,22.9324,0.894664
28.42,25.2462,3.17381
51.3735,23.677,27.6965
