36.6988,36.6988,0
95.3641,95.3641,0
33.9416,33.9395,0.002048
77.2191,77.2171,0.002048
34.1717,33.6474,0.524288
73.3463,72.822,0.524288
34.2319,34.1321,0.099848
77.0245,76.9064,0.118096
33.9613,33.5645,0.396728
71.815,71.2265,0.588488
35.2317,35.0498,0.181944
78.1124,77.8873,0.225144
34.9102,34.1281,0.78212
74.1164,72.9098,1.20663
39.4915,35.9122,3.57929
87.7544,84.6538,3.10051
62.5841,34.705,27.8791
99.1719,75.006,24.1659
