0.0,45.0,871.0,13629.0,235788.0,2625528.0,20377331.0
0.0,39.0,1067.0,18108.0,270187.0,3204788.0,18541036.0
0.0,66.0,1188.0,20850.0,341171.0,3594811.0,17512634.0
1.0,4.0,461.0,6903.0,162711.0,2112820.0,18806306.0
0.0,9.0,450.0,5478.0,127934.0,1491238.0,19554718.0
0.0,5.0,248.0,4780.0,133105.0,1581477.0,19060731.0
0.0,4.0,170.0,4142.0,101667.0,1449219.0,18897767.0
0.0,1.0,6.0,1306.0,66952.0,1245838.0,19086144.0
0.0,0.0,481.0,36841.0,879185.0,20419165.0
