2.34805,0,2.34805
2.44531,0.186999,2.19808
2.37322,0.163257,2.15256
2.91926,0.747064,2.11494
2.90269,0.741729,2.10365
3.13212,0.964455,2.10938
3.18671,0.911283,2.21694
4.2796,2.0514,2.16794
4.49564,2.24685,2.19056
