5.87858,0,5.87858
5.96227,0.188232,5.71308
5.83696,0.175556,5.60128
6.38042,0.764325,5.55521
6.34272,0.759447,5.52299
6.68903,1.0739,5.55381
6.59416,0.971347,5.56146
8.84071,2.93517,5.84086
9.07776,3.22082,5.79193
