1.17997,0,1.17997
1.60652,0.584581,0.953804
1.50256,0.525916,0.908784
3.9407,2.84904,1.02204
3.75684,2.70518,0.982008
5.02319,3.92822,1.02568
4.59593,3.53658,0.990517
11.7025,10.0788,1.55122
10.6585,9.15593,1.42925
