4985910,647484,54951,1620,150884139,3559662,16803271,467.72,467.72
4189805,608037,73406,10158,153782390,1259121,15595729,440.087,440.089
3956633,594085,76548,12880,153412767,919105,15204383,430.546,431.07
4013560,596867,74217,13131,154352575,926336,15350097,433.629,433.736
3870232,593058,73312,15591,154613048,746988,15131247,428.312,428.883
4340992,619232,67637,8732,152721806,1158917,16332231,444.858,445.06
3940108,587466,78774,13770,155284352,756510,15319910,431.699,432.594
4836713,622325,55650,5542,152215687,1632119,17597885,462.535,469.236
4387295,617024,69941,7435,152392418,944400,16775560,446.293,511.125
