0.0,29.0,1407.0,26356.0,349349.0,2387432.0,9370140.0
0.0,3.0,344.0,3926.0,101067.0,978038.0,10951801.0
0.0,1.0,343.0,2235.0,85331.0,687399.0,11161458.0
0.0,7.0,333.0,18415.0,554019.0,11271989.0
0.0,7.0,625.0,17741.0,517813.0,11306612.0
0.0,1.0,347.0,14589.0,492804.0,11383791.0
0.0,3.0,632.0,11649.0,459940.0,11492135.0
0.0,0.0,251.0,9555.0,429299.0,11434912.0
0.0,0.0,49.0,4784.0,259389.0,11623882.0
